Inspection ID,DBA Name,Facility Type,Risk,Inspection Date,Results,Violations,Community Area Name
2571401,Whistler,School,1.0,2023-02-17,1,"['38', '53']",WEST PULLMAN
2568151,ANDY'S DELI & BAKERY,Bakery,1.0,2022-12-07,1,"['39', '55']",JEFFERSON PARK
2571516,LA PENA RESTAURANTE,Restaurant,1.0,2023-02-21,0,['25'],PORTAGE PARK
2571554,BOONIE FOODS LLC,Restaurant,1.0,2023-02-22,1,"['51', '55', '55']",NORTH CENTER
2571600,MATCHACITA,Restaurant,2.0,2023-02-23,2,"['2', '5', '10', '10', '10', '52', '56', '57', '61']",NEAR WEST SIDE
2571631,THE CHILDREN'S GARDEN ACADEMY INC.,Daycare,1.0,2023-02-23,0,"['10', '36', '37', '38', '38', '39', '47', '49', '55', '55', '55', '60']",SOUTH CHICAGO
2571681,WOODBRIDGE NURSING PAVILION LT,Long Term Care,1.0,2023-02-24,1,"['49', '55', '55']",LOGAN SQUARE
2571688,LA CASA DE TOLA,Restaurant,1.0,2023-02-24,0,"['3', '10', '10', '10', '36', '37', '47', '47', '51', '51', '53', '53', '54', '55', '55', '55']",AVONDALE
2571702,ALECRUZ CORPORATION,Restaurant,1.0,2023-02-24,1,"['39', '55', '56']",LAKE VIEW
2571777,SEAFOOD CITY SUPERMARKET/GRILL CITY/CRISPY TOWN/NO,Grocery Store,1.0,2023-02-27,0,"['1', '2', '8', '10', '10', '15', '16', '22', '38', '39', '49', '51', '54', '55', '55', '55']",ALBANY PARK
2571779,OBELIX RESTAURANT,Restaurant,1.0,2023-02-27,2,"['2', '10', '14', '16', '29', '33', '37', '38', '39', '39', '39', '41', '43', '43', '44', '45', '45', '47', '49', '49', '55', '55']",NEAR NORTH SIDE
2571781,ATTOCK SUBMARINE,Restaurant,2.0,2023-02-27,0,"['8', '37', '38', '38', '40', '40', '45', '46', '47', '47', '47', '47', '49', '55', '55', '55', '55', '56', '57', '60']",SOUTH CHICAGO
2571789,ASADITO TAQUERIA/WOK N BAO,Restaurant,1.0,2023-02-27,0,"['10', '22', '40', '50', '51', '60']",NEAR WEST SIDE
2568094,2D RESTAURANT,Restaurant,1.0,2022-12-06,0,"['1', '2', '10', '15', '36', '37', '40', '45', '47', '47', '49', '51', '55', '55', '55', '55', '57', '58']",LAKE VIEW
2571842,OGGI TRATTORIA,Restaurant,1.0,2023-02-28,0,"['2', '3', '5', '10', '10', '10', '33', '36', '48', '56', '56', '57']",WEST TOWN
2571912,CHINA DRAGON 18TH ST,Restaurant,1.0,2023-03-01,0,"['15', '16', '16', '23', '37', '38', '39', '44', '49', '53', '55', '56', '60']",LOWER WEST SIDE
2571938,HYMAN G RICKOVER NAVAL ACADEMY HIGH SCHOOL,School,1.0,2023-03-02,1,"['47', '55', '56']",PORTAGE PARK
2571960,BUILDING BLOCKS LEARNING ACADEMY,Daycare,1.0,2023-03-02,0,"['8', '10', '10', '53', '53', '55', '56', '56']",ENGLEWOOD
2568080,PIE CAFE,Restaurant,1.0,2022-12-06,1,"['51', '53']",EDGEWATER
2571972,THE CRAB HOUSE,Restaurant,1.0,2023-03-02,2,"['38', '39', '41', '47', '49', '53', '55', '56', '60']",WASHINGTON HEIGHTS
2572000,TEALICIOUS LINCOLN PARK LLC,Restaurant,1.0,2023-03-02,0,"['1', '2', '3', '6', '10', '15', '21', '36', '37', '38', '39', '40', '40', '41', '45', '47', '49', '49', '53', '55', '55', '55', '57', '61']",LINCOLN PARK
2568066,KONGDOG LINCOLN PARK,Restaurant,1.0,2022-12-06,2,"['1', '2', '8', '10', '37', '41', '50', '51', '55', '55', '55', '57', '58']",LINCOLN PARK
2572026,Esmond,School,1.0,2023-03-03,0,"['10', '38', '38', '55', '55']",MORGAN PARK
2568065,PORKCHOP/BIG & LITTLE'S,Restaurant,1.0,2022-12-06,2,"['16', '51']",GARFIELD RIDGE
2572100,DULCE DE LECHE CAFECITO,Restaurant,1.0,2023-03-07,1,"['37', '37', '47', '53', '56']",NORTH CENTER
2572108,ASADOR BASTIAN,Restaurant,1.0,2023-03-07,0,"['3', '10', '10', '10', '38', '53', '55', '55', '57', '58']",NEAR NORTH SIDE
2572127,ZORA RESTAURANT,Restaurant,1.0,2023-03-07,0,"['1', '2', '10', '16', '16', '37', '38', '41', '47', '55', '57', '58']",OHARE
2572161,McCutcheon Elementary,School,1.0,2023-03-08,1,"['38', '55', '55']",UPTOWN
2572176,BABA'S FAMOUS STEAKS & LEMONDADE,Restaurant,2.0,2023-03-08,1,"['39', '47', '49', '49', '55', '55', '55', '55']",GREATER GRAND CROSSING
2572178,White,School,1.0,2023-03-08,0,"['1', '2', '10', '38', '38', '45', '47', '47', '53', '55', '55']",WEST PULLMAN
2572181,PATRICK HENRY ELEMENTARY,School,1.0,2023-03-08,1,"['10', '10', '38', '38', '47', '51', '55']",IRVING PARK
2572185,RESTAURANT & PIZZA BELLAS,Restaurant,1.0,2023-03-08,2,"['2', '3', '5', '10', '23', '37', '49', '51', '53', '53', '54', '58']",HUMBOLDT PARK
2572192,TAQUERIA ATOTONILCO,Restaurant,1.0,2023-03-08,0,"['3', '60']",GAGE PARK
2568045,West Loop Market,Grocery Store,1.0,2022-12-06,1,[],NEAR WEST SIDE
2572248,LADYBUG & FRIEND'S DAYCARE,Children's Services Facility,1.0,2023-03-09,0,"['48', '48', '48']",EDISON PARK
2568042,SUBWAY 44839,Restaurant,1.0,2022-12-06,1,"['51', '56']",LOOP
2572323,KUMA SAN JAPANESE RESTAURANT,Restaurant,1.0,2023-03-09,2,"['10', '10', '37', '45', '47', '49', '49', '51', '55', '55', '56', '57']",LINCOLN PARK
2568028,EL GRECO'S BURRITOS,Restaurant,1.0,2022-12-06,1,[],LOOP
2572345,CAFE TOLA II,Restaurant,1.0,2023-03-10,0,"['10', '35', '36', '51', '51', '53', '55', '55', '56', '60']",AVONDALE
2572352,FULLA BOLOGNA #1,Restaurant,1.0,2023-03-10,0,"['2', '38', '47', '49', '54', '55', '55', '56', '58']",WEST RIDGE
2572373,ARZAN MARKET & CAFE,Restaurant,1.0,2023-03-10,0,"['1', '2', '10', '10', '10', '16', '22', '25', '33', '36', '37', '38', '48', '48', '55', '57', '58']",ALBANY PARK
2572398,PHILS PIZZA OF BRIDGEPORT INC,Restaurant,1.0,2023-03-10,1,"['38', '39', '51']",BRIDGEPORT
2572401,FOX'S BEVERLY PUB,Restaurant,1.0,2023-03-10,1,"['37', '40', '41', '45', '47', '47', '49', '51', '55', '55']",BEVERLY
2572410,STARBUCKS COFFEE #26368,Restaurant,2.0,2023-03-13,1,"['16', '38', '55']",LAKE VIEW
2572413,GOUDY ELEMENTARY,School,1.0,2023-03-13,1,"['53', '55', '55', '55']",UPTOWN
2567997,CULTIVATE BY FORBIDDEN ROOT,Restaurant,1.0,2022-12-05,1,['55'],LINCOLN SQUARE
2572460,CHURCH'S CHICKEN # 584,Restaurant,2.0,2023-03-13,2,"['1', '2', '21', '40', '41', '49', '49', '52', '55', '55', '57']",SOUTH SHORE
2567988,NEVERIA EL SABOR de MEXICO,Restaurant,1.0,2022-12-05,0,"['1', '2', '3', '5', '10', '10', '16', '29', '32', '36', '37', '38', '38', '49', '53', '60']",LOWER WEST SIDE
2572484,JEAN'S CAFE & RESTAURANT,Restaurant,1.0,2023-03-14,1,"['38', '44', '45', '49', '55', '55', '57', '58']",MORGAN PARK
2572492,CENTRO NUESTRO CHILD DEVELOPMENT CENTER,Daycare,1.0,2023-03-14,1,"['37', '47']",HUMBOLDT PARK
2567983,AL'S ITALIAN BEEF INC,Restaurant,1.0,2022-12-05,1,[],NEAR WEST SIDE
2572498,Neil,School,1.0,2023-03-14,0,"['10', '38', '38', '47', '53', '55', '60']",CHATHAM
2572502,ST. FRANCIS DE SALES HIGH SCHOOL,School,1.0,2023-03-14,0,"['3', '10', '38', '38', '49', '51', '54', '55', '55', '56']",EAST SIDE
2572522,RUBYS RESTAURANT GROUP,Restaurant,1.0,2023-03-14,0,"['2', '3', '5', '10', '21', '23', '36', '38', '49', '49', '49', '53', '55', '55', '55', '56', '56', '58']",HUMBOLDT PARK
2572532,1000 LIQUORS / BIG CITY TAP,Restaurant,1.0,2023-03-14,1,"['37', '38', '39', '47', '47', '47', '49', '53', '55']",LAKE VIEW
2572548,N&K ENTERTAINMENT LLC,Restaurant,3.0,2023-03-14,0,"['10', '36', '38', '39', '51', '53', '53', '54', '55', '55', '55', '55', '55', '55', '55', '57']",NEAR NORTH SIDE
2572554,HIGH DIVE / DANTE'S TAVERN,Restaurant,1.0,2023-03-14,0,"['10', '16', '16', '47', '51', '53', '54', '55', '57']",WEST TOWN
2572559,AMERICANOS,Restaurant,1.0,2023-03-14,1,"['10', '47', '49', '55', '55', '57', '58']",MORGAN PARK
2572576,TACOS MARIO'S LIMITED,Restaurant,1.0,2023-03-15,1,"['43', '47', '47', '51', '55', '55']",WEST LAWN
2572581,MAX MARKET,Grocery Store,3.0,2023-03-15,0,"['3', '36', '38', '47', '53', '55', '55', '55', '55']",CHATHAM
2572583,DePriest Elementary,School,1.0,2023-03-15,0,"['10', '10', '39']",AUSTIN
2572588,THE GUYS CONVENIENCE,Grocery Store,3.0,2023-03-15,0,"['5', '10', '38', '38', '47', '49', '50', '54', '55', '55', '55', '56']",SOUTH CHICAGO
2567952,"DON'S HAMBURGERS, INC.",Restaurant,1.0,2022-12-05,1,['51'],LOWER WEST SIDE
2572632,DANNY'S PIZZA PLACE,Restaurant,1.0,2023-03-15,0,"['10', '37', '38', '39', '47', '48', '55']",GARFIELD RIDGE
2572656,WM PENN ELEMENTARY SCHOOL,School,1.0,2023-03-16,2,"['2', '47', '53', '55']",NORTH LAWNDALE
2567936,ST. THOMAS OF CANTERBURY SCHOOL,School,2.0,2022-12-05,1,[],EDGEWATER
2572695,WING STOP # 894,Restaurant,1.0,2023-03-16,0,"['10', '49', '49', '52']",GAGE PARK
2572751,LITTLE FOLKS COTTAGE INC,Children's Services Facility,1.0,2023-03-17,1,"['55', '55', '56']",AUSTIN
2572769,CASA TEQUILA,Restaurant,1.0,2023-03-17,2,"['2', '10', '22', '39', '47', '56', '60']",WEST TOWN
2572804,BAMBOO GARDEN RESTAURANT,Restaurant,1.0,2023-03-20,1,"['47', '47', '47', '47', '49', '55']",LAKE VIEW
2572815,Julian  (H/S),School,1.0,2023-03-20,1,"['10', '38', '51', '53', '55', '55']",WASHINGTON HEIGHTS
2572820,THE GARDNER SCHOOL,Children's Services Facility,1.0,2023-03-20,1,"['10', '51']",NEAR WEST SIDE
2572838,AWASH ETHIOPIAN RESTAURANT,Restaurant,1.0,2023-03-20,1,"['47', '47', '51']",EDGEWATER
2572840,ABA/ THE DALCY,Restaurant,1.0,2023-03-20,2,"['25', '49', '53', '55']",NEAR WEST SIDE
2572847,"RIQOS PLACE, INC.",Restaurant,1.0,2023-03-20,1,"['53', '53', '55', '55', '55', '56', '58']",GREATER GRAND CROSSING
2567903,BIRRIERIA Y TAQUERIA NAPOLES INC.,Restaurant,1.0,2022-12-01,1,"['39', '58']",ALBANY PARK
2572968,SUBWAY SANDWICHES #22222,Restaurant,1.0,2023-03-22,1,"['39', '39']",LAKE VIEW
2572969,ST. JOHN FISHER,School,1.0,2023-03-22,1,"['10', '38', '45', '51', '53']",BEVERLY
2573017,LITTLE LEADERS OF TOMORROW DAY CARE CENTER,Children's Services Facility,1.0,2023-03-23,1,"['10', '53', '53', '55', '55']",AUSTIN
2573049,WRIGLEYVILLE DOG,Restaurant,1.0,2023-03-23,1,"['39', '47', '47', '51', '55']",LAKE VIEW
2567876,"Belmont Tap, Inc",Restaurant,1.0,2022-12-01,1,[],BELMONT CRAGIN
2573059,THORP ELEM/LEARN CHARTER,School,1.0,2023-03-23,0,"['10', '36', '37', '38', '38', '47', '48', '49', '50', '55', '55', '55', '56', '56', '57']",SOUTH CHICAGO
2573079,FONTANO FOODS,Restaurant,1.0,2023-03-23,2,"['10', '10', '36', '47', '47', '49', '53', '55', '55', '57', '58']",NEAR WEST SIDE
2573137,ANNUNCIATA SCHOOL,School,1.0,2023-03-24,0,"['10', '10', '10', '50', '53', '55', '56']",EAST SIDE
2573186,FLIP SIGI,Restaurant,1.0,2023-03-27,1,"['37', '47', '47', '47', '51', '53', '55', '56']",LAKE VIEW
2573200,MOTHER MCAULEY HIGH SCHOOL,School,1.0,2023-03-27,1,"['10', '37', '38', '39', '45', '49', '55', '55']",MOUNT GREENWOOD
2567841,TAQUERIA EL CHARO DE SAN FRANCISCO,Restaurant,1.0,2022-12-01,1,[],EAST SIDE
2567916,EUREST DINING SERVICES,Restaurant,3.0,2022-12-01,1,[],LOOP
2573223,CHINA EXPRESS 168,Restaurant,1.0,2023-03-27,0,"['1', '2', '5', '38', '39', '53', '55']",FULLER PARK
2573227,STRINGS,Restaurant,1.0,2023-03-27,0,"['38', '38', '51', '55', '55']",ARMOUR SQUARE
2573232,FRANCONELLO'S,Restaurant,1.0,2023-03-27,0,"['10', '38', '39', '47', '48', '49', '55', '55']",BEVERLY
2573299,EAST SIDE CHILD DEVELOPMENT,Daycare,1.0,2023-03-28,1,"['55', '55', '55', '55']",HEGEWISCH
2573301,TAQUERIA EL SAUZ,Restaurant,1.0,2023-03-28,1,"['10', '16', '37', '39', '47', '47', '55', '56', '57']",NEW CITY
2567824,HAMPTON INN CHICAGO-DOWNTOWN/WEST LOOP,Restaurant,1.0,2022-12-01,1,[],NEAR WEST SIDE
2573319,MILLER'S PUB & RESTAURANT,Restaurant,1.0,2023-03-28,1,"['10', '37', '43', '52', '55', '56', '56']",LOOP
2573326,Blair Early Childhood Ctr,School,1.0,2023-03-28,1,"['10', '38', '39', '47', '53']",CLEARING
2573331,Ruggles,School,1.0,2023-03-28,0,"['38', '38', '47', '53', '56']",GREATER GRAND CROSSING
2573340,MARISCOS LA DIABLA,Restaurant,1.0,2023-03-28,0,"['14', '25', '43', '47', '58']",WEST LAWN
2573358,"PROPER PIZZA CHICAGO, INC.",Restaurant,2.0,2023-03-28,2,"['10', '21', '49', '49', '52', '55', '55', '58']",LINCOLN PARK
2573365,CILANTRO AUTHENTIC THAI FOOD,Restaurant,1.0,2023-03-28,2,"['10', '43', '47', '47', '52', '54', '56']",EDGEWATER
2573372,"3 BROTHERS FOOD MART, INC.",Grocery Store,2.0,2023-03-29,0,"['2', '3', '5', '36', '47', '48', '51', '55', '55', '56', '57']",HUMBOLDT PARK
2573392,TAI WAH GROCERY,Grocery Store,1.0,2023-03-29,0,"['38', '40', '41', '49', '51', '53', '55', '55', '55', '57']",ARMOUR SQUARE
2573398,OUR LADY OF THE SNOWS,School,1.0,2023-03-29,0,"['38', '49', '53', '55', '60']",GARFIELD RIDGE
2573408,TASTE OF COLOMBIA,Restaurant,2.0,2023-03-29,0,"['3', '5', '25', '53', '53', '54', '56']",PORTAGE PARK
2573409,MADISON TAVERN,Restaurant,1.0,2023-03-29,1,"['47', '51', '56', '56', '58']",NEAR WEST SIDE
2573448,McCUTCHEON BRANCH,School,1.0,2023-03-30,1,"['38', '53', '55']",UPTOWN
2573466,BROTHER RICE HIGH SCHOOL,School,1.0,2023-03-30,1,"['10', '38', '51', '55', '56']",MOUNT GREENWOOD
2573485,JERUSALEM GRILL,Restaurant,1.0,2023-03-30,0,"['38', '47', '47', '47', '55', '56', '57', '60']",BELMONT CRAGIN
2573486,NICKY V'S,Restaurant,1.0,2023-03-30,0,"['10', '38', '39', '45', '51', '55', '55', '55', '56', '57']",MOUNT GREENWOOD
2573490,"71ST PUBLIC WHOLESALE, INC.",Grocery Store,3.0,2023-03-30,2,"['3', '5', '10', '10', '10', '36', '36', '49', '53']",GREATER GRAND CROSSING
2573508,PEKING MANDARIN RESTAURANT,Restaurant,1.0,2023-03-30,2,"['9', '10', '47', '47', '47', '47', '55']",ALBANY PARK
2573523,PANTANOS RESTAURANT CHICAGO LLC,Restaurant,1.0,2023-03-30,0,"['10', '25', '36', '38', '39', '48', '58']",CHICAGO LAWN
2573555,KINSLEY BY FAIRGROUNDS,Restaurant,1.0,2023-04-03,2,"['2', '16', '47', '58']",LOOP
2573561,LATIZI,Grocery Store,3.0,2023-04-03,0,"['5', '10', '10', '10', '47', '51', '53', '54', '54', '55', '55', '55']",AUSTIN
2573565,THE CHURRO WAFFLE,Restaurant,1.0,2023-04-03,0,"['16', '25', '36', '37', '53', '55', '58']",IRVING PARK
2573575,GORDILLAS,Restaurant,1.0,2023-04-03,2,"['1', '2', '38', '40', '45', '55', '57', '58']",CLEARING
2573579,SOUTH SHORE HOSPITAL,Hospital,1.0,2023-04-03,0,"['3', '21', '22', '33', '36', '37', '38', '38', '47', '47', '49', '51', '55', '55', '55', '56']",SOUTH CHICAGO
2573601,PENNINGTON'S FOOD AND SNACKS,Restaurant,1.0,2023-04-03,0,"['2', '8', '10', '10', '36', '38', '44', '47', '48', '51', '53', '53', '55', '55', '56', '57']",GREATER GRAND CROSSING
2573613,FARIS SMOKE SHOP,Grocery Store,3.0,2023-04-03,1,"['51', '55', '55']",PORTAGE PARK
2573679,PHO 777 RESTAURANT,Restaurant,1.0,2023-04-04,1,"['39', '49', '55', '55', '55']",UPTOWN
2573685,JIMMY'S PIZZA CAFE,Restaurant,1.0,2023-04-04,0,"['47', '47', '48', '54', '55', '57', '58', '60']",LINCOLN SQUARE
2567728,ZEMENAY INC.,Grocery Store,3.0,2022-11-29,1,[],UPTOWN
2573767,CASPIAN KABAB CUISINE,Restaurant,1.0,2023-04-05,2,"['3', '10', '47', '55', '57', '60']",WEST TOWN
2573788,FAT SHACK,Restaurant,1.0,2023-04-05,2,"['20', '22', '33', '41', '49', '49', '55']",LINCOLN PARK
2573792,TACOS BUSCADOS,Restaurant,1.0,2023-04-06,0,"['3', '16', '39', '51', '53', '53', '55']",DUNNING
2567709,IYANZE,Restaurant,1.0,2022-11-29,1,[],UPTOWN
2573840,SAVE-A-LOT,Grocery Store,2.0,2023-04-06,1,"['38', '47', '55', '55']",WEST LAWN
2573864,JEWEL FOOD STORE #3470,Grocery Store,1.0,2023-04-07,1,"['47', '47', '51', '51', '53', '54', '55', '55', '55', '55', '55', '55', '56']",AVONDALE
2573872,BIG BOWL,Restaurant,1.0,2023-04-07,2,"['22', '33', '37', '55', '60', '61']",OHARE
2567681,FORTE AT SYMPHONY CENTER,Restaurant,3.0,2022-11-29,1,[],LOOP
2567677,Crowne Plaza Chicago Metro,Restaurant,1.0,2022-11-29,1,[],NEAR WEST SIDE
2573943,SUSHI-SAN,Restaurant,1.0,2023-04-10,2,"['29', '29', '32', '45', '45', '55', '55']",NEAR NORTH SIDE
2573944,DORE ELEMENTARY SCHOOL,School,1.0,2023-04-10,1,"['38', '47', '53']",CLEARING
2573993,IL PORCELLINO/STUDIO PARIS/RAMEN-SAN,Restaurant,1.0,2023-04-11,0,"['8', '9', '16', '38', '39', '39', '41', '44', '47', '49', '49', '55', '55', '55', '60']",NEAR NORTH SIDE
2574011,EL TACO EXPRESS,Restaurant,1.0,2023-04-11,0,"['3', '5', '10', '10', '23', '33', '37', '38', '38', '44', '49', '51', '53', '53', '54', '55', '55', '55', '55', '56', '58']",AVALON PARK
2574016,AMADOR WINE & SPIRITS,Grocery Store,3.0,2023-04-11,0,"['5', '38', '51', '51', '53', '54', '55', '55', '55', '55', '55']",AVONDALE
2574024,THE SAN-WICH,Restaurant,1.0,2023-04-11,0,"['3', '5', '10', '10', '16', '33', '36', '38', '38', '49', '49', '54', '55', '58']",CHATHAM
2574037,FONTANO'S SUB,Restaurant,1.0,2023-04-11,1,"['10', '38', '43', '45', '47', '55']",BEVERLY
2567641,MIKI'S PARK,Restaurant,1.0,2022-11-28,1,[],NEAR NORTH SIDE
2574060,CEVICHERIA Y RESTAURANT RIO BALSAS,Restaurant,1.0,2023-04-11,0,"['3', '5', '10', '10', '10', '10', '53', '55']",HUMBOLDT PARK
2574076,YINKRES NIGERIAN RESTAURANT,Restaurant,1.0,2023-04-11,2,"['2', '47', '48', '55', '55']",WEST RIDGE
2574097,DIM DIM FOOD INC,Restaurant,1.0,2023-04-12,0,"['38', '38', '45', '49', '55', '55', '57', '58']",ARMOUR SQUARE
2574104,PANCAKE CAFE/AJI SUSHI,Restaurant,1.0,2023-04-12,0,"['6', '10', '38', '38', '39', '39', '39', '43', '47', '47', '51', '54', '55']",LAKE VIEW
2567622,JOJO'S SHAKE BAR,Restaurant,2.0,2022-11-28,2,"['1', '2', '10']",NEAR NORTH SIDE
2574129,BIG BOY DELI,Grocery Store,2.0,2023-04-12,2,"['3', '10', '39', '47', '55', '55', '55']",CHATHAM
2574155,SHERATON CHICAGO HOTEL/TOWERS,Restaurant,1.0,2023-04-12,1,"['10', '10']",NEAR NORTH SIDE
2574157,ANNA'S THAI KITCHEN,Restaurant,1.0,2023-04-12,1,"['39', '43', '47', '51']",LINCOLN SQUARE
2574209,RAKKAN RAMEN,Restaurant,1.0,2023-04-13,1,"['10', '38', '40', '51', '55', '58']",UPTOWN
2574232,The Wrap and Roll Cafe,Restaurant,1.0,2023-04-13,2,"['1', '2', '10', '10', '35', '49', '55', '55']",NEAR WEST SIDE
2567603,RED LOBSTER #0277,Restaurant,1.0,2022-11-28,1,[],WEST ELSDON
2574233,INTERNATIONAL FOODS NW INC,Grocery Store,2.0,2023-04-13,0,"['3', '10', '10', '10', '36', '37', '48', '61']",HERMOSA
2574256,EIFFEL WAFFLE,Restaurant,2.0,2023-04-13,0,"['1', '2', '3', '10', '10', '10', '36', '37', '41', '43', '45', '47', '49', '49', '51', '51', '54', '55', '55', '55', '60']",LINCOLN PARK
2574294,DICOLA SEAFOOD,Restaurant,1.0,2023-04-14,0,"['10', '38', '38', '45', '47', '48', '49', '52', '53', '55', '55']",MORGAN PARK
2567592,LINCOLN PARK PRE K,School,1.0,2022-11-28,1,[],LINCOLN PARK
2574313,PANDA EXPRESS #2456,Restaurant,1.0,2023-04-14,1,"['47', '47', '49', '55', '55']",AVONDALE
2567582,BACI AMORE,Restaurant,1.0,2022-11-28,1,"['16', '38', '55']",NEAR WEST SIDE
2574354,CREME DE LA CREME,Children's Services Facility,1.0,2023-04-17,0,"['10', '37', '39', '49', '51', '55', '60']",LINCOLN PARK
2574356,SUPERMERCADO EL GUERO NO. 8,Grocery Store,1.0,2023-04-17,0,"['10', '16', '47', '47', '49']",LOWER WEST SIDE
2574401,COPACUBANA CAFE,Restaurant,1.0,2023-04-17,0,"['1', '2', '10', '22', '25', '37', '51', '56', '60']",PORTAGE PARK
2574406,BACCI PIZZERIA ON CHICAGO AVE,Restaurant,1.0,2023-04-17,2,"['10', '10', '47', '52', '53', '55', '56', '60']",WEST TOWN
2574418,O-MANNY  MEXICAN RESTAURANT,Restaurant,1.0,2023-04-17,0,"['25', '33', '51', '51', '57']",IRVING PARK
2574440,RENAISSANCE BRONZEVILLE,Liquor,3.0,2023-04-18,0,"['16', '38', '38', '48', '55', '55', '61']",GRAND BOULEVARD
2574441,TINKERBELL ACADEMY 1,Daycare,1.0,2023-04-18,2,"['28', '36', '38', '39', '44', '53', '55', '55', '55', '56']",GREATER GRAND CROSSING
2574452,APERO,Restaurant,1.0,2023-04-18,1,"['39', '55', '55', '58']",NORTH CENTER
2574454,7-ELEVEN #29168,Grocery Store,2.0,2023-04-18,0,"['38', '38', '38', '47', '51']",AVONDALE
2574483,KINNAREE,Restaurant,1.0,2023-04-17,0,"['41', '45', '49', '49', '51', '55', '55', '60']",LINCOLN PARK
2574487,SABORCITO ECUATORIANO,Restaurant,1.0,2023-04-18,0,"['47', '49', '56', '60']",ALBANY PARK
2574489,OLD LWIW RESTAURANT INC,Restaurant,1.0,2023-04-18,0,"['3', '10', '10', '39', '57', '60']",WEST TOWN
2574510,"LITTLE LEADERS LEARNING ACADEMY, INC.",Children's Services Facility,1.0,2023-04-18,0,"['10', '36', '38', '38', '47', '49', '55', '55', '55', '56']",SOUTH CHICAGO
2574532,Acero Charter Schools- Carlos Fuentes,School,1.0,2023-04-19,1,"['47', '51', '51', '51', '54', '55']",AVONDALE
2574540,PITA EXPRESS LLC,Restaurant,1.0,2023-04-19,0,"['54', '54', '55', '55', '55', '56']",LINCOLN SQUARE
2574671,TACO BELL #2513,Restaurant,1.0,2023-04-20,1,"['38', '57', '58']",GARFIELD RIDGE
2574681,JOHNNY'S BEEF & GYROS,Restaurant,1.0,2023-04-20,0,"['25', '38', '49', '49', '51', '55', '55', '55']",LINCOLN PARK
2574720,BEVERLY BAKERY INC,Bakery,1.0,2023-04-21,1,"['39', '47', '49', '55', '55', '55']",BEVERLY
2574728,JERUSALEM #1 FOOD INC.,Grocery Store,3.0,2023-04-21,1,"['53', '53', '55', '55', '55']",HUMBOLDT PARK
2574744,11 DEGREES NORTH,Restaurant,1.0,2023-04-21,0,"['8', '10', '10', '38', '47', '55', '57']",LAKE VIEW
2574747,FINA ESTAMPA PERU INC.,Restaurant,1.0,2023-04-21,1,"['39', '40', '55', '55', '56', '57', '58']",BELMONT CRAGIN
2574764,NAUDI INC.,Restaurant,1.0,2023-04-21,0,"['3', '10', '10', '10', '21', '22', '33', '37', '39', '44', '45', '49', '51', '55', '56', '57', '60']",LAKE VIEW
2574784,JOHN C. BURROUGHS ELEMENTARY,School,1.0,2023-04-24,1,"['55', '55']",BRIGHTON PARK
2574786,"MORELIA SUPERMARKET #2, INC.",Grocery Store,1.0,2023-04-24,0,"['37', '37', '39', '47', '50', '51', '56']",BELMONT CRAGIN
2574789,CRUMBL ROSCOE SQUARE,Bakery,2.0,2023-04-24,2,"['3', '5', '10', '39', '53', '55', '55']",NORTH CENTER
2567492,PACO'S TACOS,Restaurant,1.0,2022-11-23,2,"['10', '16', '21', '22', '29', '32', '36', '39', '44', '47', '47', '48', '51']",BRIGHTON PARK
2574870,"OUT ON FAITH LEARNING CENTER, INC.",Daycare,1.0,2023-04-25,1,"['38', '55']",EDGEWATER
2574875,LITTLE MINDS DAYCARE CENTER,Daycare,1.0,2023-04-25,0,"['2', '3', '5', '10', '10', '36', '38', '48', '53', '53', '55', '55']",AUSTIN
2574893,DYLAN'S TAVERN & GRILL,Restaurant,1.0,2023-04-25,0,"['2', '10', '23', '36', '38', '40', '47', '47', '48', '51', '55', '58', '60']",NEAR WEST SIDE
2574971,SOTOMARINO SANDWICH AND CAFE,Restaurant,2.0,2023-04-26,0,"['3', '5', '10', '36', '51', '53', '55', '55', '55']",IRVING PARK
2567436,LEONA'S PIZERIA,Restaurant,3.0,2022-11-22,1,[],HYDE PARK
2575109,THE EMILY HOTEL,Restaurant,1.0,2023-04-28,2,"['10', '25', '58']",NEAR WEST SIDE
2575143,1ST CHOP SUEY,Restaurant,1.0,2023-04-28,0,"['1', '2', '38', '39', '39', '41', '47', '47', '49', '55']",GARFIELD RIDGE
2575158,WAFFLE PANCAKE HOUSE INC,Restaurant,1.0,2023-05-01,0,"['10', '53', '58', '60']",MOUNT GREENWOOD
2575168,GOBLINBAT INC.,Restaurant,2.0,2023-05-01,0,"['1', '2', '5', '10', '10', '10', '16', '36', '38', '38', '47', '48', '49', '51', '52', '53', '55', '56', '56']",JEFFERSON PARK
2567420,FRIENDSHIP COMMUNITY PLACE,Shared Kitchen,1.0,2022-11-21,1,[],JEFFERSON PARK
2575204,BUDLONG HOT CHICKEN,Restaurant,1.0,2023-05-01,1,"['38', '39', '43', '44', '45', '49', '54', '55', '55', '56', '56', '57']",LINCOLN PARK
2575215,Michoacana Supermarket Corporation,Grocery Store,1.0,2023-05-02,1,"['47', '47', '51', '55', '55', '55', '56']",DUNNING
2575307,Nino's Heroes Elementary,School,1.0,2023-05-03,0,"['10', '10', '38', '47', '49', '51', '53', '55', '55', '56', '56']",SOUTH CHICAGO
2575430,LAKELAND INC,Long Term Care,1.0,2023-05-05,2,"['2', '47', '51', '53', '55']",UPTOWN
